,ntacode,ntaname,count
36311,002310002,002310,0
36312,002436003,002436,0
36313,002310022,002310,0
36314,002310024,002310,0
36315,002310028,002310,0
36316,004593084,004593,0
36317,004632001,004632,0
36318,004632012,004632,0
36319,002436073,002436,0
36320,004632015,004632,0
36321,004632016,004632,0
36322,004632024,004632,0
36323,004637046,004637,0
36324,005406076,005406,0
36325,004589020,004589,0
36326,004519008,004519,0
36327,004519013,004519,0
36328,004589015,004589,0
36329,002306022,002306,1
36330,004630025,004630,5
36331,004630026,004630,1
36332,004630038,004630,2
36333,004631029,004631,0
36334,004631093,004631,2
36335,005636001,005636,0
36336,008507001,008507,5
36337,008507032,008507,0
36338,004631095,004631,2
36339,004632033,004632,0
36340,004632034,004632,1
36341,004632035,004632,0
36342,004632036,004632,0
36343,004632037,004632,1
36344,004633033,004633,0
36345,004643080,004643,0
36346,002437008,002437,0
36347,004643082,004643,0
36348,009112019,009112,17
36349,009123005,009123,1
36350,004583023,004583,0
36351,009112009,009112,1
36352,004583067,004583,0
36353,003106002,003106,0
36354,001357005,001357,0
36355,001357016,001357,0
36356,009112017,009112,2
36357,002508014,002508,0
36358,004631003,004631,0
36359,004630021,004630,10
36360,002534006,002534,0
36361,002534009,002534,0
36362,004519019,004519,0
36363,004519073,004519,0
36364,004579028,004579,0
36365,004579029,004579,0
36366,004579049,004579,0
36367,004579093,004579,0
36368,004580028,004580,0
36369,004588008,004588,0
36370,004588009,004588,0
36371,004592004,004592,0
36372,004593018,004593,0
36373,004593078,004593,0
36374,004595014,004595,0
36375,004595015,004595,0
36376,004595025,004595,0
36377,004604014,004604,0
36378,004604057,004604,0
36379,004604062,004604,0
36380,004605004,004605,1
36381,004609054,004609,0
36382,004609062,004609,0
36383,004609063,004609,0
36384,004544014,004544,0
36385,002578028,002578,0
36386,002578029,002578,0
36387,001418085,001418,0
36388,009255044,009255,0
36389,001423014,001423,0
36390,009257049,009257,0
36391,004542036,004542,0
36392,002619041,002619,0
36393,002589003,002589,0
36394,002406019,002406,0
36395,204129003,204129,0
36396,008520067,008520,0
36397,004604063,004604,0
36398,005201006,005201,0
36399,001423081,001423,1
36400,001106036,001106,0
36401,001106064,001106,0
36402,005402067,005402,9
36403,002306028,002306,0
36404,002619042,002619,0
36405,009107002,009107,0
36406,002103048,002103,0
36407,002619043,002619,0
36408,002619044,002619,0
36409,002307020,002307,0
36410,002307021,002307,0
36411,002507013,002507,0
36412,002507025,002507,0
36413,002508038,002508,1
36414,002508040,002508,0
36415,002508047,002508,0
36416,002508048,002508,0
36417,001415001,001415,1
36418,002578094,002578,0
36419,009117062,009117,0
36420,004544038,004544,1
36421,003208090,003208,1
36422,005105011,005105,0
36423,003215022,003215,0
36424,009257031,009257,0
36425,002613080,002613,0
36426,009242046,009242,0
36427,004408004,004408,0
36428,009242062,009242,1
36429,004106019,004106,0
36430,002570048,002570,0
36431,009123006,009123,0
36432,002511027,002511,0
36433,008101005,008101,0
36434,004630023,004630,2
36435,001323032,001323,0
36436,006514079,006514,2
36437,002611021,002611,0
36438,004566034,004566,0
36439,009226009,009226,0
36440,008516038,008516,0
36441,005665014,005665,1
36442,208125001,208125,0
36443,004303014,004303,0
36444,002306013,002306,0
36445,002584003,002584,0
36446,002306018,002306,0
36447,001335016,001335,0
36448,001314004,001314,0
36449,002306021,002306,1
36450,002306009,002306,1
36451,008542009,008542,0
36452,008214028,008214,2
36453,002440024,002440,0
36454,003208015,003208,0
36455,002440025,002440,0
36456,004594089,004594,0
36457,001119027,001119,1
36458,004594023,004594,0
36459,009259083,009259,0
36460,007106015,007106,0
36461,005405023,005405,0
36462,002430068,002430,0
36463,004611076,004611,0
36464,003108006,003108,1
36465,008503019,008503,1
36466,001318015,001318,0
36467,009258014,009258,0
36468,002406046,002406,0
36469,001209006,001209,0
36470,002507045,002507,0
36471,002507046,002507,0
36472,005606070,005606,4
36473,002508054,002508,0
36474,004539036,004539,0
36475,008415020,008415,18
36476,004201005,004201,0
36477,002446002,002446,0
36478,005605025,005605,4
36479,004635021,004635,1
36480,005606067,005606,0
36481,006507010,006507,9
36482,006507014,006507,3
36483,006507008,006507,5
36484,003210018,003210,1
36485,002587078,002587,0
36486,005636039,005636,0
36487,006320059,006320,0
36488,006301057,006301,0
36489,004635018,004635,0
36490,004540063,004540,0
36491,009226013,009226,0
36492,008505089,008505,1
36493,001315080,001315,0
36494,004635001,004635,0
36495,004635004,004635,0
36496,004635005,004635,0
36497,004635007,004635,0
36498,004635017,004635,0
36499,008506005,008506,1
36500,009226018,009226,9
36501,002401038,002401,1
36502,004630006,004630,0
36503,004630003,004630,1
36504,002406004,002406,0
36505,001338099,001338,0
36506,001338074,001338,0
36507,002460063,002460,0
36508,002414033,002414,0
36509,006409022,006409,0
36510,008506014,008506,0
36511,008506019,008506,0
36512,004530008,004530,0
36513,008506065,008506,0
36514,008506067,008506,0
36515,004556070,004556,0
36516,008506036,008506,1
36517,008506040,008506,0
36518,008506044,008506,0
36519,008506070,008506,0
36520,001345001,001345,0
36521,002302006,002302,0
36522,002302007,002302,0
36523,002302012,002302,0
36524,004105023,004105,0
36525,001426051,001426,0
36526,001419076,001419,0
36527,002508045,002508,0
36528,008507002,008507,0
36529,008507047,008507,0
36530,009250039,009250,0
36531,006506046,006506,0
36532,004535016,004535,0
36533,002521008,002521,0
36534,002521022,002521,0
36535,002608001,002608,0
36536,004530032,004530,0
36537,001311007,001311,0
36538,205316042,205316,0
36539,004304076,004304,0
36540,005206021,005206,2
36541,008533013,008533,0
36542,008533037,008533,0
36543,009136017,009136,6
36544,008533046,008533,0
36545,008533056,008533,0
36546,009104017,009104,3
36547,008533041,008533,0
36548,009136035,009136,3
36549,009136038,009136,0
36550,009136043,009136,2
36551,001348027,001348,0
36552,001335006,001335,0
36553,004557048,004557,0
36554,002406016,002406,0
36555,002406001,002406,0
36556,009227027,009227,0
36557,002406013,002406,0
36558,002406026,002406,0
36559,002406039,002406,0
36560,002406063,002406,0
36561,002558016,002558,0
36562,002536060,002536,0
36563,008506075,008506,2
36564,005666090,005666,0
36565,001402059,001402,0
36566,201502025,201502,0
36567,005668046,005668,0
36568,004550042,004550,0
36569,009108063,009108,1
36570,004101009,004101,0
36571,002412077,002412,0
36572,001350088,001350,0
36573,005509011,005509,0
36574,005509027,005509,0
36575,005509028,005509,0
36576,005509029,005509,0
36577,009230007,009230,0
36578,009230022,009230,0
36579,002508053,002508,0
36580,004553046,004553,0
36581,005647075,005647,0
36582,009230035,009230,1
36583,002566064,002566,0
36584,009230061,009230,0
36585,009230063,009230,0
36586,005647027,005647,1
36587,005647078,005647,2
36588,009230065,009230,0
36589,009230032,009230,0
36590,004520007,004520,0
36591,004520041,004520,0
36592,002508027,002508,0
36593,002501014,002501,0
36594,008403005,008403,12
36595,002508035,002508,0
36596,002508036,002508,0
36597,004520079,004520,0
36598,004587093,004587,0
36599,009254074,009254,0
36600,004519058,004519,0
36601,004553065,004553,0
36602,004104031,004104,1
36603,008506003,008506,1
36604,008506013,008506,0
36605,004104030,004104,0
36606,004104035,004104,0
36607,002436046,002436,0
36608,002568001,002568,0
36609,001319084,001319,0
36610,001319090,001319,0
36611,004530036,004530,0
36612,004530043,004530,0
36613,004530044,004530,0
36614,004530048,004530,0
36615,001427024,001427,0
36616,002568069,002568,1
36617,002568002,002568,0
36618,001355017,001355,0
36619,002578017,002578,0
36620,004559072,004559,0
36621,008304025,008304,3
36622,004553056,004553,0
36623,004557064,004557,0
36624,005616031,005616,0
36625,005616040,005616,0
36626,005616043,005616,0
36627,005616045,005616,0
36628,005616047,005616,0
36629,005616048,005616,0
36630,005616049,005616,0
36631,005616050,005616,0
36632,005616051,005616,0
36633,005616057,005616,0
36634,005616068,005616,0
36635,005616080,005616,0
36636,005616081,005616,0
36637,004520067,004520,0
36638,005616084,005616,0
36639,005616086,005616,0
36640,005616094,005616,0
36641,005616095,005616,0
36642,005616097,005616,0
36643,005663016,005663,1
36644,008501031,008501,0
36645,004591013,004591,1
36646,001335051,001335,0
36647,004591010,004591,1
36648,005509007,005509,2
36649,004587001,004587,0
36650,001328005,001328,0
36651,002578016,002578,0
36652,001347068,001347,0
36653,001345022,001345,0
36654,002431023,002431,0
36655,004205068,004205,0
36656,004620060,004620,0
36657,004622035,004622,0
36658,006401028,006401,0
36659,006401032,006401,0
36660,001325036,001325,0
36661,002618023,002618,0
36662,008404010,008404,2
36663,008515041,008515,3
36664,001325032,001325,1
36665,002102002,002102,0
36666,008417003,008417,4
36667,002439095,002439,0
36668,002578078,002578,0
36669,009257073,009257,0
36670,009257074,009257,0
36671,009257087,009257,0
36672,009257092,009257,0
36673,002440091,002440,0
36674,002440063,002440,0
36675,208126018,208126,0
36676,001328061,001328,0
36677,001328062,001328,0
36678,002303005,002303,0
36679,006408080,006408,0
36680,001323063,001323,0
36681,009136018,009136,1
36682,004107045,004107,0
36683,002431037,002431,0
36684,004622011,004622,0
36685,002595010,002595,0
36686,004107044,004107,0
36687,002627024,002627,0
36688,002627059,002627,0
36689,002627061,002627,0
36690,002103051,002103,0
36691,009266010,009266,0
36692,002402065,002402,1
36693,002563016,002563,0
36694,002402004,002402,0
36695,005603022,005603,1
36696,002402019,002402,1
36697,007104044,007104,1
36698,002402022,002402,0
36699,002402040,002402,1
36700,002402051,002402,0
36701,008401038,008401,11
36702,008418042,008418,2
36703,003106022,003106,0
36704,008521039,008521,2
36705,002440034,002440,0
36706,005604004,005604,1
36707,004502036,004502,0
36708,001420057,001420,0
36709,002430076,002430,0
36710,002607026,002607,0
36711,002607030,002607,0
36712,005683079,005683,1
36713,008533090,008533,0
36714,001332001,001332,0
36715,001332050,001332,0
36716,001332051,001332,0
36717,002430082,002430,0
36718,002402066,002402,0
36719,008537075,008537,0
36720,005663002,005663,8
36721,004625090,004625,0
36722,001332099,001332,0
36723,002310026,002310,1
36724,002607057,002607,0
36725,002578041,002578,0
36726,005623047,005623,0
36727,001336005,001336,0
36728,001336022,001336,0
36729,002578044,002578,0
36730,001336096,001336,0
36731,004594069,004594,0
36732,002445062,002445,0
36733,006528023,006528,0
36734,006528026,006528,1
36735,205102003,205102,0
36736,006527004,006527,0
36737,004603026,004603,0
36738,005604002,005604,1
36739,009111030,009111,4
36740,001425009,001425,0
36741,002540023,002540,0
36742,007403016,007403,1
36743,006306003,006306,0
36744,004638026,004638,2
36745,004638027,004638,2
36746,004638028,004638,0
36747,004638029,004638,0
36748,004638030,004638,0
36749,004638031,004638,1
36750,004638032,004638,0
36751,004638033,004638,1
36752,004638034,004638,0
36753,004638035,004638,0
36754,004638036,004638,2
36755,004638037,004638,1
36756,004501035,004501,0
36757,004501002,004501,0
36758,006311012,006311,0
36759,006311051,006311,1
36760,006408019,006408,0
36761,004638015,004638,1
36762,006408060,006408,0
36763,002521025,002521,0
36764,004565001,004565,2
36765,005201044,005201,0
36766,001426059,001426,0
36767,009201067,009201,0
36768,004614004,004614,0
36769,004210024,004210,0
36770,007301022,007301,0
36771,008512028,008512,11
36772,008512012,008512,10
36773,008513041,008513,30
36774,004520015,004520,0
36775,004614015,004614,0
36776,007407015,007407,0
36777,006320054,006320,0
36778,005607014,005607,0
36779,005602037,005602,0
36780,009254092,009254,0
36781,004569003,004569,0
36782,002411056,002411,0
36783,005636004,005636,0
36784,204106001,204106,0
36785,004522052,004522,0
36786,004522055,004522,1
36787,004522051,004522,0
36788,008102001,008102,3
36789,009228039,009228,0
36790,002580015,002580,0
36791,002434010,002434,0
36792,006410061,006410,0
36793,004627003,004627,0
36794,004201022,004201,0
36795,002529060,002529,10
36796,002431036,002431,0
36797,005660086,005660,0
36798,005205005,005205,0
36799,005205012,005205,0
36800,005205039,005205,0
36801,002529010,002529,0
36802,005603018,005603,2
36803,002428059,002428,0
36804,001335014,001335,0
36805,002428018,002428,0
36806,001207014,001207,0
36807,004107001,004107,0
36808,004539025,004539,0
36809,004578002,004578,0
36810,004539031,004539,0
36811,008521022,008521,0
36812,008521027,008521,0
36813,009267023,009267,1
36814,008504008,008504,0
36815,002578064,002578,0
36816,003205005,003205,0
36817,001347065,001347,0
36818,009231018,009231,0
36819,009231019,009231,0
36820,005104009,005104,0
36821,001118037,001118,0
36822,006410013,006410,1
36823,005629026,005629,0
36824,002434023,002434,0
36825,005629027,005629,2
36826,005629029,005629,3
36827,005629030,005629,0
36828,005629031,005629,0
36829,006410030,006410,0
36830,006410042,006410,0
36831,003201039,003201,0
36832,006410001,006410,0
36833,006410040,006410,0
36834,003202040,003202,1
36835,003215030,003215,0
36836,002599020,002599,0
36837,001103046,001103,0
36838,004553074,004553,0
36839,009128003,009128,0
36840,208126027,208126,0
36841,001312015,001312,0
36842,009128004,009128,2
36843,009128022,009128,0
36844,009128015,009128,13
36845,009128055,009128,4
36846,009128016,009128,0
36847,009128019,009128,9
36848,009128012,009128,33
36849,004552054,004552,0
36850,009116058,009116,2
36851,004635009,004635,0
36852,002515078,002515,0
36853,007205035,007205,0
36854,006517063,006517,0
36855,001118013,001118,0
36856,005404056,005404,0
36857,004631059,004631,0
36858,006403018,006403,0
36859,008212017,008212,0
36860,003102006,003102,0
36861,001314042,001314,0
36862,002617022,002617,0
36863,005607023,005607,0
36864,005670025,005670,0
36865,001310025,001310,0
36866,005670060,005670,0
36867,008530019,008530,2
36868,002102001,002102,0
36869,009235046,009235,0
36870,009213007,009213,0
36871,006103010,006103,0
36872,002599022,002599,0
36873,003205020,003205,0
36874,004576052,004576,0
36875,001308041,001308,0
36876,004576004,004576,0
36877,001107003,001107,0
36878,009254057,009254,0
36879,001107011,001107,0
36880,009210095,009210,0
36881,001335017,001335,0
36882,001344049,001344,0
36883,004552004,004552,0
36884,006413070,006413,0
36885,002442057,002442,0
36886,004203048,004203,0
36887,004520076,004520,0
36888,002517071,002517,0
36889,001348037,001348,0
36890,005637050,005637,0
36891,002535037,002535,0
36892,002535045,002535,0
36893,002566069,002566,1
36894,002597053,002597,1
36895,002411041,002411,0
36896,009212041,009212,1
36897,008505076,008505,0
36898,008505077,008505,0
36899,002407004,002407,0
36900,002561026,002561,0
36901,002554009,002554,0
36902,205322016,205322,0
36903,009250015,009250,0
36904,205322017,205322,0
36905,205322018,205322,0
36906,004402039,004402,0
36907,002423072,002423,0
36908,001324038,001324,0
36909,005610040,005610,0
36910,005636012,005636,0
36911,006409063,006409,1
36912,009242026,009242,0
36913,009103021,009103,30
36914,004402033,004402,0
36915,004556044,004556,0
36916,006534015,006534,5
36917,009232093,009232,2
36918,009248002,009248,0
36919,009248003,009248,3
36920,004208023,004208,4
36921,009248010,009248,0
36922,002558022,002558,0
36923,009248004,009248,4
36924,005657091,005657,0
36925,009248005,009248,0
36926,009248009,009248,1
36927,202601041,202601,0
36928,002625057,002625,0
36929,002595056,002595,0
36930,001102051,001102,2
36931,004506081,004506,0
36932,009248006,009248,2
36933,002577087,002577,0
36934,004614081,004614,0
36935,005503012,005503,1
36936,006505006,006505,0
36937,005106038,005106,0
36938,001305008,001305,0
36939,009205012,009205,0
36940,001305009,001305,0
36941,002202064,002202,0
36942,002202076,002202,0
36943,001346009,001346,0
36944,001346008,001346,0
36945,205319002,205319,1
36946,009136003,009136,0
36947,205322015,205322,0
36948,205322002,205322,0
36949,008319001,008319,0
36950,005204007,005204,0
36951,005636026,005636,0
36952,009255025,009255,0
36953,009230084,009230,0
36954,002608007,002608,0
36955,001352006,001352,0
36956,001352009,001352,0
36957,001352037,001352,0
36958,002437032,002437,0
36959,008515037,008515,2
36960,001403042,001403,0
36961,008503002,008503,8
36962,005657087,005657,0
36963,002625043,002625,0
36964,006211003,006211,0
36965,004576022,004576,0
36966,005668014,005668,0
36967,001336080,001336,0
36968,004554046,004554,0
36969,008501029,008501,4
36970,006404019,006404,1
36971,002504051,002504,0
36972,004565046,004565,0
36973,004622014,004622,1
36974,008523019,008523,3
36975,009206020,009206,0
36976,001415030,001415,0
36977,001415052,001415,0
36978,005667046,005667,0
36979,009204076,009204,0
36980,009201033,009201,0
36981,009201035,009201,0
36982,205322014,205322,0
36983,001434099,001434,2
36984,008533032,008533,25
36985,002305004,002305,0
36986,008545001,008545,0
36987,002582004,002582,0
36988,009116064,009116,0
36989,005602032,005602,0
36990,008220061,008220,0
36991,008220062,008220,0
36992,008220064,008220,0
36993,008220065,008220,0
36994,008220066,008220,0
36995,008220080,008220,0
36996,008220082,008220,0
36997,008220083,008220,0
36998,008220081,008220,0
36999,002507026,002507,0
37000,002507011,002507,0
37001,005612001,005612,0
37002,005612007,005612,0
37003,005612008,005612,2
37004,005612010,005612,0
37005,005612011,005612,0
37006,005667031,005667,0
37007,005610037,005610,0
37008,006504020,006504,0
37009,002437033,002437,0
37010,006504021,006504,1
37011,008220063,008220,0
37012,008220085,008220,0
37013,008220028,008220,0
37014,001355063,001355,0
37015,008220029,008220,0
37016,001419003,001419,0
37017,001419078,001419,0
37018,006402060,006402,1
37019,001337026,001337,0
37020,001305001,001305,0
37021,009242030,009242,0
37022,002517020,002517,0
37023,002577003,002577,0
37024,005510001,005510,2
37025,002103019,002103,1
37026,009112087,009112,8
37027,009237089,009237,0
37028,009237090,009237,1
37029,009103006,009103,12
37030,002205064,002205,0
37031,008220041,008220,0
37032,201508037,201508,0
37033,002574046,002574,0
37034,002574048,002574,1
37035,002574074,002574,0
37036,004305026,004305,1
37037,004305027,004305,0
37038,004305029,004305,0
37039,004512062,004512,0
37040,001327013,001327,0
37041,002570067,002570,0
37042,001315043,001315,0
37043,001347012,001347,0
37044,004517025,004517,0
37045,001336098,001336,0
37046,002415087,002415,0
37047,002415091,002415,0
37048,001327003,001327,0
37049,004110020,004110,0
37050,005680049,005680,0
37051,002547009,002547,0
37052,002307001,002307,0
37053,002597014,002597,0
37054,002597050,002597,0
37055,002582031,002582,0
37056,002557005,002557,0
37057,009236071,009236,0
37058,001325001,001325,0
37059,004306021,004306,0
37060,004306023,004306,0
37061,001301025,001301,0
37062,001301026,001301,2
37063,002510030,002510,0
37064,002510052,002510,0
37065,004306019,004306,0
37066,004587087,004587,1
37067,009222035,009222,1
37068,001315014,001315,1
37069,009222051,009222,0
37070,004525004,004525,0
37071,001317013,001317,0
37072,005666016,005666,0
37073,005509010,005509,0
37074,001404002,001404,0
37075,001404024,001404,0
37076,001404041,001404,2
37077,001404046,001404,0
37078,007302003,007302,0
37079,001337003,001337,0
37080,004586007,004586,0
37081,007102021,007102,0
37082,001420068,001420,0
37083,202601042,202601,0
37084,005652010,005652,0
37085,005652022,005652,0
37086,008104041,008104,0
37087,201408043,201408,0
37088,201408044,201408,0
37089,201408041,201408,0
37090,201408001,201408,0
37091,201408002,201408,0
37092,005652071,005652,0
37093,005652072,005652,0
37094,002547014,002547,0
37095,002547093,002547,0
37096,002547097,002547,0
37097,002510027,002510,0
37098,002619084,002619,0
37099,002306006,002306,0
37100,002617023,002617,0
37101,009121002,009121,2
37102,002617027,002617,0
37103,004412048,004412,0
37104,002617031,002617,0
37105,002570012,002570,0
37106,001426062,001426,0
37107,004508047,004508,0
37108,004508048,004508,0
37109,004511063,004511,1
37110,004514022,004514,0
37111,004514028,004514,0
37112,004514037,004514,3
37113,004514052,004514,0
37114,004514088,004514,0
37115,004590002,004590,0
37116,005652086,005652,0
37117,002530065,002530,0
37118,004612095,004612,0
37119,002564008,002564,1
37120,009122003,009122,1
37121,009122025,009122,0
37122,002564087,002564,0
37123,007401025,007401,1
37124,001318010,001318,0
37125,005627034,005627,0
37126,002553014,002553,0
37127,001417050,001417,0
37128,001417006,001417,0
37129,001417013,001417,0
37130,005627035,005627,0
37131,002573074,002573,0
37132,001417045,001417,0
37133,001417046,001417,0
37134,001417052,001417,1
37135,002595075,002595,0
37136,004541054,004541,0
37137,004203050,004203,0
37138,004541069,004541,2
37139,005667004,005667,0
37140,005667055,005667,0
37141,005667059,005667,0
37142,002417087,002417,3
37143,006215008,006215,0
37144,001415013,001415,0
37145,001415064,001415,0
37146,004514090,004514,0
37147,004547001,004547,1
37148,002461074,002461,0
37149,004518043,004518,0
37150,008415010,008415,10
37151,007402023,007402,0
37152,002584074,002584,0
37153,001417082,001417,0
37154,004102003,004102,0
37155,006415013,006415,0
37156,009113043,009113,6
37157,009136002,009136,0
37158,001304024,001304,0
37159,001304067,001304,0
37160,005679057,005679,0
37161,002560028,002560,0
37162,006505043,006505,0
37163,004547009,004547,0
37164,005667009,005667,1
37165,004529043,004529,0
37166,001421042,001421,0
37167,002517060,002517,0
37168,008207038,008207,0
37169,006508051,006508,0
37170,008309009,008309,13
37171,005668004,005668,2
37172,005668005,005668,0
37173,002581092,002581,0
37174,002513002,002513,0
37175,002625060,002625,0
37176,002581098,002581,0
37177,009117066,009117,1
37178,009118013,009118,0
37179,001317001,001317,0
37180,004612040,004612,0
37181,009227035,009227,0
37182,005510002,005510,0
37183,006204014,006204,1
37184,006204015,006204,0
37185,006211011,006211,1
37186,006515025,006515,0
37187,006515026,006515,0
37188,006515034,006515,0
37189,006515041,006515,0
37190,006515042,006515,1
37191,006515013,006515,1
37192,001414050,001414,0
37193,001414055,001414,0
37194,001414062,001414,0
37195,001429087,001429,1
37196,001414063,001414,0
37197,005655009,005655,0
37198,009203069,009203,0
37199,007405018,007405,0
37200,005670002,005670,0
37201,004305001,004305,1
37202,006522001,006522,0
37203,007202005,007202,0
37204,007202006,007202,1
37205,003201023,003201,0
37206,006522002,006522,0
37207,004628089,004628,0
37208,002411050,002411,0
37209,002449062,002449,0
37210,002555005,002555,0
37211,006402019,006402,0
37212,004590001,004590,0
37213,007402021,007402,1
37214,004535010,004535,0
37215,002566040,002566,0
37216,002534011,002534,0
37217,004514031,004514,0
37218,004206068,004206,0
37219,004305002,004305,0
37220,004305003,004305,0
37221,004305004,004305,0
37222,002616002,002616,0
37223,002616056,002616,0
37224,004545007,004545,0
37225,007102025,007102,0
37226,007102026,007102,0
37227,002616096,002616,0
37228,202511042,202511,0
37229,202511024,202511,0
37230,002616084,002616,0
37231,002616001,002616,0
37232,001327095,001327,0
37233,007203032,007203,0
37234,005603012,005603,0
37235,002630037,002630,0
37236,006420003,006420,1
37237,006420084,006420,0
37238,004401038,004401,0
37239,002431043,002431,0
37240,004401072,004401,0
37241,005601041,005601,1
37242,004401037,004401,0
37243,005601057,005601,1
37244,005510021,005510,0
37245,002531041,002531,0
37246,004305014,004305,0
37247,002417014,002417,0
37248,002427028,002427,3
37249,002427029,002427,1
37250,002427047,002427,0
37251,004305005,004305,0
37252,004305013,004305,0
37253,009208073,009208,0
37254,002516030,002516,0
37255,002446046,002446,0
37256,003204010,003204,0
37257,005308026,005308,0
37258,006528013,006528,0
37259,009208001,009208,0
37260,009106039,009106,0
37261,002580044,002580,0
37262,001330011,001330,0
37263,006108015,006108,0
37264,004637071,004637,0
37265,205322019,205322,0
37266,002521071,002521,0
37267,008220001,008220,0
37268,008220002,008220,0
37269,009112036,009112,2
37270,008220032,008220,0
37271,008220033,008220,0
37272,001118099,001118,0
37273,001113030,001113,0
37274,008220035,008220,0
37275,005668016,005668,0
37276,005668013,005668,0
37277,008220067,008220,0
37278,008220068,008220,0
37279,008220069,008220,0
37280,002434099,002434,0
37281,001405022,001405,0
37282,001405040,001405,1
37283,001405068,001405,0
37284,001302005,001302,0
37285,005620002,005620,5
37286,001405017,001405,0
37287,005657032,005657,0
37288,009113019,009113,5
37289,006407036,006407,1
37290,002502002,002502,0
37291,006523035,006523,0
37292,005628034,005628,0
37293,002446044,002446,0
37294,006402039,006402,0
37295,009224079,009224,0
37296,008220070,008220,0
37297,002450023,002450,0
37298,008220071,008220,0
37299,008220072,008220,0
37300,008220073,008220,0
37301,008220074,008220,0
37302,008220075,008220,0
37303,008220076,008220,0
37304,008220077,008220,0
37305,008220078,008220,0
37306,004212025,004212,3
37307,004212011,004212,0
37308,002564075,002564,0
37309,004212012,004212,0
37310,006514089,006514,0
37311,006208002,006208,0
37312,005628092,005628,0
37313,006407037,006407,0
37314,006408007,006408,0
37315,006408011,006408,0
37316,001330021,001330,0
37317,004620026,004620,0
37318,005622028,005622,0
37319,005622034,005622,1
37320,001420009,001420,0
37321,008220036,008220,0
37322,008220037,008220,0
37323,001420017,001420,0
37324,001420055,001420,0
37325,001420006,001420,0
37326,008220038,008220,0
37327,008220040,008220,0
37328,008220042,008220,0
37329,201508043,201508,0
37330,004539047,004539,0
37331,004539055,004539,0
37332,004509003,004509,0
37333,004509013,004509,0
37334,004509022,004509,1
37335,004509036,004509,0
37336,004509053,004509,0
37337,002547020,002547,0
37338,004539042,004539,0
37339,004539056,004539,0
37340,001401005,001401,0
37341,001401009,001401,1
37342,001401024,001401,0
37343,001401028,001401,0
37344,001401030,001401,0
37345,001401033,001401,1
37346,001402012,001402,0
37347,004561015,004561,0
37348,004561039,004561,0
37349,001211028,001211,0
37350,208126035,208126,1
37351,002552080,002552,0
37352,001357004,001357,0
37353,008220046,008220,0
37354,008220047,008220,0
37355,008220049,008220,0
37356,002205021,002205,2
37357,002301017,002301,0
37358,008220060,008220,0
37359,008220050,008220,0
37360,008220051,008220,0
37361,008220052,008220,0
37362,008220053,008220,0
37363,008220054,008220,0
37364,008220057,008220,0
37365,008220058,008220,0
37366,008220059,008220,0
37367,004539062,004539,0
37368,004539070,004539,0
37369,005103008,005103,0
37370,005103009,005103,1
37371,005103010,005103,1
37372,005103011,005103,2
37373,005103012,005103,1
37374,005103017,005103,0
37375,004402014,004402,0
37376,005401013,005401,0
37377,004627053,004627,0
37378,002204033,002204,1
37379,002516020,002516,0
37380,001409077,001409,1
37381,002204031,002204,0
37382,005402040,005402,1
37383,002204032,002204,0
37384,004611070,004611,0
37385,006517062,006517,0
37386,004533053,004533,0
37387,002502008,002502,0
37388,001309013,001309,1
37389,001347023,001347,0
37390,008542001,008542,0
37391,002507027,002507,0
37392,001350077,001350,0
37393,005105009,005105,0
37394,001421008,001421,0
37395,001430092,001430,0
37396,001430095,001430,0
37397,008311006,008311,3
37398,002441035,002441,0
37399,009116051,009116,0
37400,009116062,009116,3
37401,005501002,005501,0
37402,003208013,003208,0
37403,005616044,005616,1
37404,005617013,005617,0
37405,005617040,005617,0
37406,005617052,005617,0
37407,005617080,005617,0
37408,005639061,005639,2
37409,006104013,006104,0
37410,002434055,002434,0
37411,009211013,009211,0
37412,006406023,006406,0
37413,002621021,002621,0
37414,004561051,004561,0
37415,005683073,005683,0
37416,005683055,005683,0
37417,005683063,005683,0
37418,005683064,005683,0
37419,005683070,005683,0
37420,005683071,005683,0
37421,005683072,005683,0
37422,006103036,006103,0
37423,005105001,005105,1
37424,002522001,002522,0
37425,004553045,004553,0
37426,002412018,002412,0
37427,004641023,004641,0
37428,004641027,004641,0
37429,004402037,004402,0
37430,002307041,002307,0
37431,002307052,002307,0
37432,001305071,001305,2
37433,002581099,002581,0
37434,009113045,009113,1
37435,208125017,208125,0
37436,001407005,001407,0
37437,201302039,201302,0
37438,001413001,001413,0
37439,001413031,001413,0
37440,004207002,004207,0
37441,006206011,006206,0
37442,001338024,001338,0
37443,001405044,001405,0
37444,004207001,004207,0
37445,002418055,002418,0
37446,002418065,002418,0
37447,006528024,006528,0
37448,004539082,004539,0
37449,005603067,005603,0
37450,006104003,006104,0
37451,002431050,002431,0
37452,002431051,002431,0
37453,002431067,002431,0
37454,002431068,002431,0
37455,002431069,002431,0
37456,002431074,002431,0
37457,002431076,002431,0
37458,002520006,002520,0
37459,002520022,002520,0
37460,002520023,002520,0
37461,002520024,002520,0
37462,002520052,002520,0
37463,004521020,004521,1
37464,004597041,004597,0
37465,004597009,004597,0
37466,004597011,004597,0
37467,004597019,004597,0
37468,004597022,004597,0
37469,004597033,004597,0
37470,004597036,004597,0
37471,004597038,004597,0
37472,008310006,008310,1
37473,002520054,002520,0
37474,002520055,002520,0
37475,002520056,002520,0
